z_mm,center_x_mm,center_y_mm,extent_x_mm,extent_y_mm,offset_from_reference_mm,jump_from_previous_mm
39.10000010000001,-0.004035602031267516,0.00028323654401951615,32.19192884860067,32.195151225902265,0.0040455292230607625,0.0010155460583758207
39.30000010000001,-0.0030263773950434114,0.0003963711113152968,31.793946789306307,31.795836254406474,0.0030522238114389756,0.0010155460583739563
39.50000010000001,-0.002017152758817531,0.0005095056786101892,31.395964730011958,31.39652128291069,0.0020805050562162078,0.0010155460583756225
39.70000010000001,-0.0010079281225934267,0.0006226402459050817,30.997982670717594,30.997206311414892,0.001184736247497919,0.0010155460583738572
39.90000010000001,1.2965136324538662e-06,0.0007357748132008624,30.600000611423244,30.59789133991911,0.0007357759554975706,0.0010155460583757216
40.10000010000001,-0.0005284643807623723,0.09939053536150233,30.201059205780943,30.39565962038532,0.09939194028716704,0.09865618290531987
40.30000010000001,-0.198635801056132,-0.0013968360459841733,30.201515954208624,30.20114540528966,0.19864071237324588,0.2222714805813802
40.50000010000001,0.0015670400928513573,-0.19803675715612634,30.20066387769838,30.198934569652717,0.1980429569552201,0.2806215176680648
40.70000010000001,0.1970178831031646,0.0018574820522241353,30.20129902028123,30.199843932618307,0.19702663906697124,0.2795688446557079
40.900000100000014,-0.0028367043937924663,0.1970020156107788,30.201608044521038,30.20136862890984,0.19702243792656535,0.279326413218236
41.10000010000001,-0.19553557130366794,-0.002984523166777997,30.198624881592806,30.199834039880628,0.1955583468522498,0.27771832672795854
41.30000010000001,0.004027478763619641,-0.1956899782524646,30.200187399624735,30.202025610131102,0.19573141846326428,0.27741810209851175
41.50000010000001,0.19539131326194337,0.004308790606114776,30.200183756811622,30.20154692994017,0.19543881644830494,0.27680250125107125
41.70000010000001,-0.004507096323289161,0.19431694644904152,30.19978398545072,30.200425065541566,0.19436920948171568,0.2757942592613837
41.900000100000014,-0.19420945807274048,-0.005488614772612976,30.201933121006057,30.201293113558364,0.19428700032948598,0.2755163304568715
42.10000010000001,0.005765522361589781,-0.19362700312016567,30.200770126498476,30.19842129164264,0.19371282245994623,0.2745651943887377
42.30000010000001,0.19296169398559915,0.006299969792317839,30.201541293768734,30.199695810631386,0.19306450985402812,0.2738853796182529
42.50000010000001,-0.006957945754551886,0.19259949588780856,30.201689549883888,30.20129346968067,0.19272513802138339,0.27326795600149717
42.70000010000001,-0.19165491243543276,-0.00723811995052781,30.19894281030396,30.199380577759896,0.19179154267342352,0.27211769917642054
42.900000100000014,0.008148799641795712,-0.1914944966327612,30.200404325550714,30.202089055083782,0.19166779900712774,0.2717939213961657
43.10000010000001,0.19087652016528978,0.008424158978447949,30.2000706846703,30.20151873545671,0.1910623259695758,0.2708447686574459
43.30000010000001,-0.00904471132306206,0.1903264969948184,30.19982396274012,30.200626061137356,0.19054128755006391,0.270290509222283
43.50000010000001,-0.1899074681789248,-0.009609967210822745,30.201892927508425,30.201400676855002,0.19015046131924693,0.2696032761977431
43.70000010000001,0.009877224961152287,-0.1889987586873172,30.200633213817326,30.19824586125644,0.1892566785037716,0.2685037469393527
43.900000100000014,0.18885538500134658,0.01084068535156213,30.20163450434223,30.199677588573522,0.18916626787801893,0.26827035834236657
44.10000010000001,-0.011079886472189493,0.18817800086922976,30.201688141290347,30.20116998652731,0.188503909496266,0.2672501379872597
44.30000010000001,-0.18774567269818387,-0.011623736148786534,30.199173215225684,30.19970620630007,0.18810515372777586,0.26670495709353675
44.50000010000001,0.012278387361529752,-0.18728391459068305,30.200536708529533,30.202071241532764,0.18768597033505205,0.2662069174401951
44.70000010000001,0.18634904475687364,0.012536548136864667,30.19988472795395,30.201405556660834,0.18677026401701963,0.26500719063960976
44.900000100000014,-0.013580687009434378,0.18631150530180296,30.19978968868564,30.2007460912111,0.18680581379462463,0.26489551408399503
45.10000010000001,-0.1855958090299259,-0.013735862526027098,30.201772776281146,30.201428239186143,0.18610340740783507,0.2638335679525403
45.30000010000001,0.013980041204507465,-0.18461395392334978,30.20041505922873,30.19849871658874,0.18514252222353578,0.26273530808855655
45.50000010000001,0.18473201270630923,0.015251748219570871,30.20164598622416,30.199830596225354,0.18536054688707945,0.26287360967741663
45.70000010000001,-0.015200091218082079,0.1837404809715677,30.201602129603145,30.200990223482158,0.1843681293518515,0.26145993812438534
45.900000100000014,-0.1838104325654495,-0.016012477916198975,30.199319445070916,30.199984110937837,0.1845065705304676,0.26140139975465615
46.10000010000001,0.016417097595366137,-0.1830608684723547,30.200587661472554,30.20196960013678,0.18379554580921847,0.2607608648200536
46.30000010000001,0.18180173139758615,0.016642599553564175,30.199625879183767,30.201209987573648,0.18256189541922585,0.259294335147287
46.50000010000001,-0.018116722412408137,0.1822776850567056,30.19968152851809,30.200777644245896,0.18317579015961635,0.2596196635915928
46.70000010000001,-0.18127460519446714,-0.017864903937883092,30.20158558167455,30.201367239152226,0.18215278554312508,0.2582199656172639
46.900000100000014,0.018149742754075326,-0.1804886138922157,30.20027260923088,30.19922819183744,0.18139887790935322,0.2573257499629842
47.10000010000001,0.18059348405051523,0.019531088921476147,30.20157425375821,30.20016563480327,0.18164655217196474,0.25767392301135617
47.30000010000001,-0.01931929263316068,0.17928972639793272,30.20143520569431,30.20075119563474,0.18032759372789087,0.2559061166320789
47.50000010000001,-0.17976219625542633,-0.020396559248678336,30.19955312887766,30.200204078229874,0.1809156345697056,0.2561572524799631
47.70000010000001,0.02064076274708615,-0.1787647696080299,30.200652517929633,30.201721980982235,0.17995244910751704,0.25542481482695945
47.900000100000014,-0.00039117416104517133,0.0,29.699213770055685,29.694125920909645,0.00039117416104517133,0.1799977367166588
48.10000010000001,-0.0019558199267342147,0.0,29.296085010807275,29.294205231070936,0.0019558199267342147,0.0015646457656890433
48.30000010000001,-0.003520465692423258,0.0,28.892956251558854,28.894284541232214,0.003520465692423258,0.0015646457656890433
48.500000100000015,-0.005085111458112301,0.0,28.489827492310432,28.494363851393487,0.005085111458112301,0.0015646457656890433
48.70000010000001,-0.005553866136820851,0.0,28.0888901603777,28.09444316155478,0.005553866136820851,0.0004687546787085495
48.900000100000014,-0.005474689046279124,0.0,27.68904851455878,27.694522471716056,0.005474689046279124,7.917709054172661e-05
49.10000010000001,-0.005395511955738286,0.0,27.28920686873987,27.294601781877343,0.005395511955738286,7.917709054083844e-05
49.30000010000001,-0.005199139620282622,0.0,26.88959965776931,26.89468109203862,0.005199139620282622,0.00019637233545566346
49.500000100000015,-0.0037136709451344174,0.0,26.492571127402563,26.494760402199898,0.0037136709451344174,0.001485468675148205
49.70000010000001,-0.002228202269987989,0.0,26.095542597035827,26.094839712361185,0.002228202269987989,0.0014854686751464286
49.900000100000014,-0.000742733594839784,0.0,25.698514066669077,25.694919022522463,0.000742733594839784,0.001485468675148205
